"COD_REG","COD_CM","COD_PRO","PRO_COM","COMUNE","eastmost1","eastmost2","westmost1","westmost2","northmost1","northmost2","southmost1","southmost2"
1,201,1,1031,"Borgomasino",8.01238424518626,45.3683055978771,7.95395571984648,45.3550485406225,7.9778408931656,45.3806214717587,7.97062724258742,45.3445334624252
1,201,1,1032,"Borgone Susa",7.27471835540615,45.1124653735179,7.21579461865209,45.1222132316134,7.23401179145144,45.1325018312955,7.26863351790818,45.1118421551649
1,201,1,1055,"Caprie",7.37180694877789,45.1154034711927,7.31297281649372,45.1241811107326,7.33436232719015,45.1735495675384,7.36978565832534,45.1054676984892
1,201,1,1056,"Caravino",7.99377381576156,45.3939273011157,7.9142309338754,45.4043693409547,7.9610919666729,45.4202018267103,7.99079005455613,45.3771631193024
1,201,1,1057,"Carema",7.86471494821378,45.5973090241023,7.79463943149506,45.5856447496143,7.84946924903072,45.6023212685629,7.81229419108951,45.565050906755
1,201,1,1070,"Cavour",7.45657357401249,44.7777098232072,7.34309077101242,44.8169013505129,7.39276418619335,44.840827830848,7.34865436024116,44.7515947185555
1,201,1,1095,"Cossano Canavese",8.012570387812,45.3932407513804,7.98381667372375,45.3864941220182,7.99747733385356,45.3983659885565,8.00962355873883,45.375644761766
1,201,1,1096,"Cuceglio",7.83194811387695,45.3557741336219,7.78915374813316,45.3587984352167,7.80328928116517,45.3750147577862,7.81171845211875,45.3426305298165
1,201,1,1214,"Rivalta di Torino",7.56856517886353,45.0430597309118,7.47130682624247,45.0275437656946,7.55241338290753,45.0485812398731,7.510585086621,44.9832570992153
1,201,1,1033,"Bosconero",7.80278512302679,45.2496111781274,7.73657289286605,45.2804119254164,7.74368787668622,45.2914946679798,7.80278512302679,45.2496111781274
1,201,1,1034,"Brandizzo",7.85571254900967,45.1737397770818,7.81329212730635,45.1646247805259,7.83555644996413,45.1883121254467,7.83058992527014,45.1575749345978
1,201,1,1036,"Brosso",7.81975483019562,45.5106539388152,7.70024881932141,45.5423543729689,7.70791391675877,45.544871626694,7.79569061256771,45.483673953635
1,201,1,1061,"Cascinette d'Ivrea",7.91691321197052,45.4752566449962,7.89501030519845,45.4834943972425,7.91039613598022,45.4903615481431,7.90445933096832,45.4717939526294
1,201,1,1071,"Cercenasco",7.54882794658751,44.8639243621362,7.45776541958821,44.8617629531912,7.5435688353891,44.8772929581677,7.48441185766467,44.8539278896236
1,201,1,1072,"Ceres",7.41890600209935,45.3075642545915,7.2970231293923,45.3419385738503,7.32057713045732,45.3470086375705,7.40657512546008,45.2948448764726
1,201,1,1010,"Andrate",7.90240341225762,45.5266403900785,7.86630220469446,45.5256621967337,7.8939699298392,45.5822167961101,7.89682884864388,45.5172075781364
1,201,1,1019,"Balme",7.25138065364954,45.3047885915284,7.10919988505297,45.3187791187519,7.22982679501427,45.3347281648546,7.22532625237688,45.2572009819748
1,201,1,1035,"Bricherasio",7.34616064422252,44.819124371627,7.23776264494081,44.8520527051112,7.25072558421751,44.8547816372824,7.28829565510146,44.8078605336406
1,201,1,1073,"Ceresole Reale",7.29479105098702,45.4161030312633,7.09875653283903,45.4613123604338,7.13752714573047,45.5162643367558,7.22256273565412,45.3929889451539
1,201,1,1075,"Chialamberto",7.39190889852851,45.3863001004863,7.29552200166975,45.3464348534323,7.3240435792481,45.4144478317723,7.29695680903509,45.3419150759038
1,201,1,1001,"Agli̬",7.80300987773706,45.3673922164491,7.74573942571117,45.3596620547538,7.77395611146778,45.3891956580484,7.77570193646723,45.3414894732875
1,201,1,1002,"Airasca",7.52191340381933,44.9291992470556,7.44736199104334,44.9177855360834,7.48742389181561,44.9401260307236,7.47890329910046,44.9039599392924
1,201,1,1037,"Brozolo",8.09668068551021,45.1318731838627,8.04364483394252,45.1168181390874,8.09557196380122,45.1321209555186,8.07517543675404,45.097391143909
1,201,1,1038,"Bruino",7.49361733692355,45.003999841552,7.45702622047542,45.0162173171127,7.46283487720375,45.0272283688613,7.4649511145153,44.9991801217457
1,201,1,1058,"Carignano",7.71970692557276,44.9047714748331,7.59410744649559,44.8823149096846,7.65915651122204,44.9399448595753,7.66033579978031,44.8373626691464
1,201,1,1074,"Cesana Torinese",6.93150542650428,44.8634382032833,6.7373504354906,44.9931226510551,6.79379262852077,45.0144816658026,6.9074690917136,44.843901753505
1,201,1,1003,"Ala di Stura",7.33921511178075,45.3005235484421,7.22982679501427,45.3347281648546,7.26675793265797,45.3422437942291,7.25197830130058,45.267585773048
1,201,1,1004,"Albiano d'Ivrea",7.97691511667674,45.4321677569455,7.91609326132339,45.4389786982655,7.92507300896988,45.4482087711361,7.93699388895137,45.4100472332345
1,201,1,1040,"Bruzolo",7.21655190403505,45.1462415073588,7.18170239231705,45.145057187464,7.1952371890317,45.1953839126172,7.20644104127708,45.1229173403628
1,201,1,1041,"Buriasco",7.4596112409468,44.8628816177158,7.3834599880364,44.8705923297716,7.43797737693979,44.8921818908048,7.45650896672452,44.858973333471
